'[17:07:39.140]',0.500,0.430,0.800,0.366,2.246,77.252
'[17:07:39.148]',0.500,0.430,0.800,0.366,2.421,72.289
'[17:07:39.156]',0.485,0.435,0.795,0.366,2.579,66.975
'[17:07:39.164]',0.440,0.460,0.785,0.366,2.713,62.481
'[17:07:39.172]',0.380,0.485,0.785,0.366,2.819,62.598
'[17:07:39.180]',0.360,0.500,0.805,0.366,2.899,67.913
'[17:07:39.188]',0.400,0.480,0.830,0.367,2.953,75.415
'[17:07:39.196]',0.480,0.445,0.855,0.368,2.985,87.255
'[17:07:39.204]',0.555,0.405,0.865,0.370,2.999,103.979
'[17:07:39.212]',0.610,0.375,0.870,0.372,2.996,112.888
'[17:07:39.220]',0.640,0.355,0.865,0.374,2.980,102.377
'[17:07:39.228]',0.655,0.345,0.855,0.376,2.955,83.308
'[17:07:39.236]',0.670,0.340,0.830,0.377,2.923,74.868
'[17:07:39.244]',0.675,0.340,0.790,0.379,2.886,79.948
'[17:07:39.252]',0.680,0.340,0.771,0.381,2.844,83.816
'[17:07:39.260]',0.670,0.340,0.766,0.383,2.797,73.696
'[17:07:39.268]',0.650,0.350,0.766,0.385,2.746,55.057
'[17:07:39.276]',0.615,0.375,0.771,0.387,2.690,43.256
'[17:07:39.284]',0.580,0.395,0.771,0.388,2.629,44.350
'[17:07:39.292]',0.550,0.410,0.771,0.389,2.562,53.807
'[17:07:39.300]',0.530,0.420,0.771,0.389,2.490,64.161
'[17:07:39.308]',0.515,0.425,0.775,0.389,2.412,70.062
'[17:07:39.316]',0.500,0.430,0.775,0.389,2.328,70.687
'[17:07:39.324]',0.495,0.440,0.805,0.389,2.252,70.062
'[17:07:39.332]',0.520,0.425,0.830,0.389,2.178,70.687
'[17:07:39.340]',0.625,0.365,0.730,0.389,2.097,71.195
'[17:07:39.348]',0.811,0.220,0.400,0.389,2.014,70.726
'[17:07:39.356]',0.976,0.070,-0.025,0.389,1.933,71.351
'[17:07:39.364]',0.980,0.045,-0.235,0.389,1.856,73.618
'[17:07:39.372]',0.635,0.230,-0.155,0.388,1.787,74.790
'[17:07:39.380]',0.395,0.415,0.050,0.388,1.726,72.992
'[17:07:39.388]',0.315,0.505,0.325,0.388,1.674,69.437
'[17:07:39.396]',0.345,0.515,0.646,0.388,1.630,66.545
'[17:07:39.404]',0.375,0.500,0.880,0.388,1.594,64.669
'[17:07:39.412]',0.380,0.495,0.990,0.388,1.567,62.677
'[17:07:39.420]',0.380,0.500,1.030,0.388,1.546,60.606
'[17:07:39.428]',0.390,0.495,1.050,0.389,1.534,59.551
'[17:07:39.436]',0.395,0.495,1.065,0.390,1.525,60.059
'[17:07:39.444]',0.400,0.485,1.075,0.390,1.516,61.348
'[17:07:39.452]',0.405,0.485,1.081,0.391,1.508,62.755
'[17:07:39.460]',0.415,0.475,1.085,0.391,1.500,63.927
'[17:07:39.468]',0.425,0.470,1.095,0.392,1.493,64.669
'[17:07:39.476]',0.435,0.465,1.101,0.392,1.484,65.373
'[17:07:39.484]',0.445,0.460,1.110,0.393,1.473,66.350
'[17:07:39.492]',0.450,0.450,1.121,0.394,1.460,66.819
'[17:07:39.500]',0.460,0.445,1.135,0.395,1.447,64.552
'[17:07:39.508]',0.475,0.440,1.161,0.396,1.431,59.238
'[17:07:39.516]',0.485,0.430,1.186,0.397,1.413,54.666
'[17:07:39.524]',0.500,0.420,1.215,0.397,1.398,55.409
'[17:07:39.532]',0.515,0.415,1.246,0.398,1.383,62.130
'[17:07:39.540]',0.530,0.400,1.275,0.398,1.365,70.257
'[17:07:39.548]',0.545,0.395,1.291,0.399,1.344,74.165
'[17:07:39.556]',0.555,0.390,1.300,0.401,1.323,72.055
